title,description,street,city,state,zip,country,lat,lng,phone,fax,email,,,
MT General Contractor,M299,561A Oakwood Ave.,Toronto,ON,M6E 2X4,Canada,43.694879,-79.4415973,343-112-2307,,demo@wpmaps.com,,,
Murphy Custom Homes,M175,18 Kingslea Crt.,Toronto,ON,M8Y 3Z7,Canada,43.641287,-79.5009473,343-112-2308,(416) 604-2481,demo@wpmaps.com,,,
National Group Investments Limited,N063,225 The East Mall,Toronto,ON,M9B 0A9,Canada,43.6325328,-79.5521779,343-112-2309,(416) 233-0099,demo@wpmaps.com,,,
NB Services Inc,N072,"525 Balliol St., # 9",Toronto,ON,M4S 1E1,Canada,43.7004639,-79.3795969,343-112-2310,(416) 827-7634,demo@wpmaps.com,,,
Nikita Ltd.,N115,235 Strathmore Blvd.,Toronto,ON,M4J 1P7,Canada,43.6827707,-79.3295382,343-112-2311,,demo@wpmaps.com,,,
Northern Air Environmental Tech Inc.,N046,Unit 4 - 107 Tycos Drive,Toronto,ON,M6B 1W3,Canada,43.7039554,-79.4586983,343-112-2312,(905) 458-9694,demo@wpmaps.com,,,
Nortown Refrigeration Limited,N022,20 Densley Avenue,Toronto,ON,M6M 2R1,Canada,43.7034906,-79.4746714,343-112-2313,(416) 235-2763,demo@wpmaps.com,,,
O'Brien HVAC,O071,41 Endsleigh Cres.,Toronto,ON,M2J 3W7,Canada,43.7811098,-79.3375685,343-112-2314,(416) 492-7654,demo@wpmaps.com,,,
Ontario Home Services,O077,30 Kern Rd,Toronto,ON,M3B 1T1,Canada,43.7500487,-79.350208,343-112-2315, (647) 409 5344,demo@wpmaps.com,,,
Orion Heating,O062,81 Wareshide Road,Toronto,ON,M9C 3B5,Canada,39.4718754,-77.9882045,343-112-2316,,demo@wpmaps.com,,,
P.B. Air Tech.,P145,800 Royal York Road,Toronto,ON,M8Y 2T7,Canada,43.6388824,-79.5088325,343-112-2317,,demo@wpmaps.com,,,
P.M. Sheetmetal Ventilation Ltd.,P134,Unit 6 -7 - 20 Baywood Road,Toronto,ON,M9V 4A8,Canada,43.7451387,-79.6064293,343-112-2318,(416) 679-1551,demo@wpmaps.com,,,
Pacific Air Contracting,P086,461 Plains Road,Toronto,ON,M4C 2Y3,Canada,43.696669,-79.3243969,343-112-2319,,demo@wpmaps.com,,,
Pacific Mechanical,P159,1009-3 Goldfinch Crt ,Toronto,ON,M2R 2C1,Canada,43.7711008,-79.4492416,343-112-2320,,demo@wpmaps.com,,,
Pamar Mechanical Ltd.,P029,"74 Culnan Ave., #2",Toronto,ON,M9Z 5B2,Canada,43.6254663,-79.5259677,343-112-2321,(416) 253-5136,demo@wpmaps.com,,,
PAV's Heating,P182,31 Arcadian Circle,Toronto,ON,M8W 2Z2,Canada,43.593255,-79.5253135,343-112-2322,,demo@wpmaps.com,,,
Pilot Mechanical,P052,141 Airdrie Road,Toronto,ON,M4G 1M6,Canada,43.7031282,-79.3656385,343-112-2323,(416) 423-3132,demo@wpmaps.com,,,
Polar Bear Water Source Heat Pump Mfg. Inc.,P091,501 Alliance Ave.,Toronto,ON,M6N 2J1,Canada,43.6763467,-79.48858,343-112-2324,(416) 763-6222,demo@wpmaps.com,,,
Polar Dynamics Inc.,P171,31 Beaver Ave,Toronto,ON,M6H 2E9,Canada,43.6715948,-79.4420537,343-112-2325,,demo@wpmaps.com,,,
Precise Parklink Inc,P184,100 Floral Parkway,Toronto,ON,M6L 2C5,Canada,43.7235468,-79.4738601,343-112-2326,,demo@wpmaps.com,,,
"Premi-Air Inc.,",P025,"147 Bentworth Ave,",Toronto,ON,M6A 1P6,Canada,43.719735,-79.465906,343-112-2327,(416) 781-9252,demo@wpmaps.com,,,
Property Mechanical Inc.,P098,71 Lemonwood Drive,Toronto,ON,M9A 4L3,Canada,43.6829018,-79.5167609,343-112-2328,,demo@wpmaps.com,,,
Providence Healthcare,P148,3276 St. Clair Ave East,Toronto,ON,M1L 1W1,Canada,43.7129414,-79.2851737,343-112-2329,(416) 285-3757,demo@wpmaps.com,,,
Q9 Networks Inc.,Q058,77 King Street West,Toronto,ON,M5K 1J3,Canada,43.64708,-79.381477,343-112-2330,(416) 362-7001,demo@wpmaps.com,,,
Quantum HVAC Inc.,Q060,3 Wilson Park Road,Toronto,ON,M6K 3B6,Canada,43.6370106,-79.4412221,343-112-2331,,demo@wpmaps.com,,,
Queenscorp Group of Companies,Q059,2 Queen Elizabeth Blvd.,Toronto,ON,M82 1L8,Canada,43.6236912,-79.5024402,343-112-2332,(416) 253-2125,demo@wpmaps.com,,,
R & Z Plumbing,R116,Suite 524 - 77 Finch East Ave,Toronto,ON,M2N 6H8,Canada,43.7802857,-79.411615,343-112-2333,(416) 512-2737,demo@wpmaps.com,,,
Raman Home Comfort Inc.,R231,#C105 - 06055 Steeles Ave E,Toronto,ON,M1X 0A7,Canada,43.8369899,-79.2498306,343-112-2334,(413) 332-4967,demo@wpmaps.com,,,
"RAR Contracting Ltd.,",R166,Suite 126 - 34 Eglinton Ave West,Toronto,ON,M4R 1A1,Canada,43.706706,-79.3999463,343-112-2335,,demo@wpmaps.com,,,
Recreate Homes,R126,327 Connaught Ave,Toronto,ON,M2R 2M1,Canada,43.7855533,-79.4341925,343-112-2336,,demo@wpmaps.com,,,
Reliable Air Inc.,R147,2776 Weston Road,Toronto,ON,M9M 2R6,Canada,43.718318,-79.5381159,343-112-2337,(647) 351-4175,demo@wpmaps.com,,,
Richmond Mechanical Ltd,R237,Unit 8 - 100 St Regis Cres (South),Toronto,ON,M3J 1Y8,Canada,43.7550091,-79.4838347,343-112-2338,,demo@wpmaps.com,,,
Rima's Heating,R159,Unit 12 - 875 Eglinton Ave W,Toronto,ON,M6C 3A9,Canada,43.7004043,-79.4260963,343-112-2339,,demo@wpmaps.com,,,
Rochwood Group Inc.,R165,1742 Dundas Street East,Toronto,ON,M4L 1L8,Canada,43.6678382,-79.3237713,343-112-2340,,demo@wpmaps.com,,,
Royal Heating & Air Conditioning,R228,74-B Foch Ave,Toronto,ON,M8W 3X4,Canada,43.5969589,-79.5469542,343-112-2341,,demo@wpmaps.com,,,
Royal Plumbing Services Ltd,R260,614 Dufferin st,Toronto,ON,M6K 2A9,Canada,43.6492382,-79.4314893,343-112-2342,(416) 703-3069,demo@wpmaps.com,,,
S & J Mechanical,S093,32 Dunraven Drive,Toronto,ON,M6M 1H1,Canada,43.6871859,-79.464214,343-112-2343,(416) 654-3033,demo@wpmaps.com,,,
S.O.S. Home & Commercial Services,S254,2384 St. Clair Ave. West,Toronto,ON,M6N 1L1,Canada,43.669724,-79.4810116,343-112-2344,,demo@wpmaps.com,,,
SAR Gas Services Inc.,S055,2499 Dufferin St.,Toronto,ON,M6B 3R3,Canada,43.7019475,-79.451644,343-112-2345,(416) 781-4907,demo@wpmaps.com,,,
Sarman Heating & Air Conditioning,S368,1405 - 6061 Yonge St,Toronto,ON ,M2M 3W4,Canada,43.7902872,-79.4177588,343-112-2346,,demo@wpmaps.com,,,
"Sipco Heating, Air Conditioning  Ltd.,",S135,83 Six Point Road,Toronto,ON,M8Z 2X2,Canada,43.6363367,-79.5224268,343-112-2347,(416) 232-2881,demo@wpmaps.com,,,
Smart Mechanical,S383,12 Goldpine Cres.,Toronto,ON,M9M 1X9,Canada,43.7452022,-79.5471162,343-112-2348,,demo@wpmaps.com,,,
SMR Pro,S398,Unit 1210 - 500 Scarlett Road ,Toronto,ON,M9P 2S1,Canada,43.6857968,-79.5134007,343-112-2349,,demo@wpmaps.com,,,
Soft Air System Inc.,S330,1602 -141 Davisville Ave,Toronto,ON,M4S 1G7,Canada,43.6993507,-79.3916162,343-112-2350,,demo@wpmaps.com,,,
Sona Distributors Inc.,S276,5707 Steeles Ave. West,Toronto,ON,M9L 1S7,Canada,43.7660888,-79.563278,343-112-2351,(416) 646-0498,demo@wpmaps.com,,,
SOS Heating and Cooling,S259,2384 St Clair Ave West,Toronto,ON,M6N 1L1,Canada,43.669724,-79.4810116,343-112-2352,,demo@wpmaps.com,,,
Springbok Heating & Air Limited,S302,37 Woodenhill Crt.,Toronto,ON,M6M 1K8,Canada,43.6891502,-79.4635218,343-112-2353,,demo@wpmaps.com,,,
Sprint Mechanical Inc.,S029,50 Woodbine Downs,Toronto,ON,M9W 5R2,Canada,43.7371723,-79.6075702,343-112-2354,(416) 747-6903,demo@wpmaps.com,,,
St. John's Anglican Church,S322,1087 Lillian Street,Toronto,ON,M2M 3G1,Canada,43.7985247,-79.4104032,343-112-2355,(416) 461-0032,demo@wpmaps.com,,,
Stellar Mechanical Inc.,S274,15 Penn Drive,Toronto,ON,M9L 2A6,Canada,43.7508452,-79.5541097,343-112-2356,(416) 748-8288,demo@wpmaps.com,,,
Strangways Construction o/a The Hydronics Team,S296,Unit 5 - 89  Galaxy Blvd,Toronto,ON,M9W 6A4,Canada,43.6806191,-79.5867046,343-112-2357,(416) 798-9513,demo@wpmaps.com,,,
Sudo Mechanical,S333,14 Garden Ave.,Toronto,ON,M6R 1H6,Canada,43.6453016,-79.4408196,343-112-2358,,demo@wpmaps.com,,,
Sun Star Mechanic INC,S391,1306 College st,Toronto,ON,M6H 1C6,Canada,43.6508286,-79.4408416,343-112-2359,,demo@wpmaps.com,,,
Sunlight Heating & Cooling Inc. o/a Sunlight Air System,S324,Unit 38 - 140 Milner Ave.,Toronto,ON,M1S 3R3,Canada,43.7866187,-79.2450975,343-112-2360,(647) 748-3818,demo@wpmaps.com,,,
Superior Climate Care Inc,S400,1842 Queen St. E. ,Toronto,ON,M4L 6T3,Canada,43.66854,-79.307956,343-112-2361,,demo@wpmaps.com,,,
T1 Heating and Air Cond. Ltd.,T132,Unit 18 - 55 Kelfield St.,Toronto,ON,M9W 5A3,Canada,43.686627,-79.575862,343-112-2362,,demo@wpmaps.com,,,
Tac Mechanical Inc.,T179,36 Kelfield St.,Toronto,ON,M9W 5A2,Canada,43.68768,-79.5764546,343-112-2363,(416) 798-8402,demo@wpmaps.com,,,
Tailee Heating and Cooling Company,T152,1216 - 2040 Don Mills Road,Toronto,ON,M3A 3R7,Canada,43.7637517,-79.3478578,343-112-2364,,demo@wpmaps.com,,,
Tankless City,T140,2875 St Clair Ave. East,Toronto,ON,M1B 1N4,Canada,43.7073308,-79.3031126,343-112-2365,(866) 456-1322,demo@wpmaps.com,,,
Tempcool Comfort Cooling and Refrigeration,T199,1049 Islington Avenue,Toronto,ON,M8Z 4R7,Canada,43.6337725,-79.5184585,343-112-2366,,demo@wpmaps.com,,,
Terron Szymczak ,T252,181 Geoffrey Street,Toronto,ON,M6R 1P6,Canada,43.647175,-79.4532881,343-112-2367,,demo@wpmaps.com,,,
The Boiler Guys Inc,T230,Unit 27 - 83 Galaxy Blvd,Toronto,ON,M9W 5X6 ,Canada,43.6813161,-79.5874713,343-112-2368,(877) 836-6708,demo@wpmaps.com,,,
The Boiler Shoppe,T253,10-20 La Rose Ave,Toronto,ON,M9H 1A5,Canada,43.68696,-79.5145257,343-112-2369,,demo@wpmaps.com,,,
The Kamkar Group Inc. ,T239-A,33 La Peer BLvd,Toronto,ON,M1W 2H3,Canada,43.8033984,-79.314353,343-112-2370,,demo@wpmaps.com,,,
Thermo Care H & C,T210,Unit 6 - 1365 Morningside Ave.,Toronto,ON,M1B 4Y5,Canada,43.8081627,-79.2013171,343-112-2371,,demo@wpmaps.com,,,
TNT Mechanical,T218,95 Sellers Ave,Toronto,ON,M6E 3T6,Canada,43.6833942,-79.4461495,343-112-2372,,demo@wpmaps.com,,,
"Toromont Industries Ltd.,",T176,65 Villiers Street,Toronto,ON,M5A 3S1,Canada,43.6476175,-79.350692,343-112-2373,(416) 465-8815,demo@wpmaps.com,,,
Toronto Comfort Zone Inc.,T224,18 Lola Raod,Toronto,ON,M5P 1E4,Canada,43.7018593,-79.3979713,343-112-2374,(416) 482-5528,demo@wpmaps.com,,,
Toronto District School Board,T003,"5050 Yonge Street,",Toronto,ON,M2N 5N8,Canada,43.7670619,-79.4133739,343-112-2375,(416) 394-3453,demo@wpmaps.com,,,
Toronto Hydro Electric System,T105,14 Carlton St.,Toronto,ON,M5B 1K5,Canada,43.6616852,-79.3821747,343-112-2376,(416) 542-2663,demo@wpmaps.com,,,
Toronto Mechanical,T229,Unit 48 - 225 The East Mall,Toronto,ON,M9A 0A9,Canada,43.6325328,-79.5521779,343-112-2377,,demo@wpmaps.com,,,
Toronto Transit Commission,T048,1900 Yonge Street,Toronto,ON,M5S 1Z2,Canada,43.697754,-79.3969795,343-112-2378,,demo@wpmaps.com,,,
Traditional Air Systems Inc.,T033A,Unit 2 - 247 Carrier Drive,Toronto,ON,M9W 5Y9,Canada,43.7509251,-79.6162578,343-112-2379,(416) 744-3151,demo@wpmaps.com,,,
Triple Properties Inc.,T232,186 Bartley Drive,Toronto,ON,M4A 1E1,Canada,43.7213729,-79.3132826,343-112-2380,(416) 750-8884,demo@wpmaps.com,,,
United Mechanical Group,U015,87 Maywood Park,Toronto,ON,M1K 2H3,Canada,43.724125,-79.2681156,343-112-2381,,demo@wpmaps.com,,,
Urban Heat Pump,U049,Unit 6 - 6 Croydon Road,Toronto,ON,M6C 1S7,Canada,43.6932433,-79.4231428,343-112-2382,,demo@wpmaps.com,,,
Urban Mech. Contracting Ltd.,U003,254 Attwell Drive,Toronto,ON,M9W 5B2,Canada,43.6937978,-79.5894024,343-112-2383,(416) 240-8085,demo@wpmaps.com,,,
Urbanscape Group Ltd,U057,1800A Avenue Road,Toronto,ON,M5M 3Z1,Canada,43.730314,-79.419173,343-112-2384,(416) 486-1717,demo@wpmaps.com,,,
Urbanworm Design,U069,Suite 702 - 1000 King St. W.,Toronto,ON,M6K 3N1,Canada,43.6419628,-79.4144512,343-112-2385,,demo@wpmaps.com,,,
Valley Co.,V016,Unit 1 - 20 Glen Gordon Road,Toronto,ON,M6P 1B8,Canada,43.6566181,-79.4589056,343-112-2386,(416) 583-8786,demo@wpmaps.com,,,
Vanguard Mechanical Inc.,V046,27 Meteor Drive,Toronto,ON,M9W 1A3,Canada,43.6813424,-79.5896849,343-112-2387,(416) 781-1798,demo@wpmaps.com,,,
Venusio Mech. Heating and Cooling,V037,267 Delaware Ave.,Toronto,ON,M6H 2T7,Canada,43.6637586,-79.4287759,343-112-2388,,demo@wpmaps.com,,,
Visic Brothers,V011,3431 Dundas Street West,Toronto,ON,M6S 2S4,Canada,43.6653626,-79.4855972,343-112-2389,(416) 763-2793,demo@wpmaps.com,,,
W W Heating,W072,1130 Ossington Ave,Toronto,ON,M6G 3W1,Canada,43.6721664,-79.4301761,343-112-2390,,demo@wpmaps.com,,,
Walltek Mechanical Inc.,W030,739 Kipling Ave,Toronto,ON,M8Z 5G6,Canada,43.6269986,-79.528773,343-112-2391,(416) 231-3731,demo@wpmaps.com,,,
Walter Heating and Air Conditioning,W092,8 Laver Road,Toronto,ON,M9C 3K5,Canada,43.6445387,-79.5848151,343-112-2392,,demo@wpmaps.com,,,
Watertite Waterproofers Ltd.,W098,60 Armstrong Ave.,Toronto,ON,M6H 1V8,Canada,43.6644826,-79.4395668,343-112-2393,,demo@wpmaps.com,,,
Weiscor Construction Ltd,W102,Unit 224 - 20 Leslie Street,Toronto,ON,M4M 3L4,Canada,43.6601671,-79.3297994,343-112-2394,(416) 540-8374,demo@wpmaps.com,,,
Westend Htg. 67 Limited,W029-A,1 Botfield Ave,Toronto,ON,M9B 4C6,Canada,43.6418249,-79.5380633,343-112-2395,(416) 259-3533,demo@wpmaps.com,,,
Whiterock 219 Laurier Ave.West Ottawa Inc.,W075,655 Bay St.  Suite 13,Toronto,ON,M5G 2K4,Canada,43.6578757,-79.3843752,343-112-2396,(416) 596-6201,demo@wpmaps.com,,,
Williams Temperature Control,W100,52 Shangarry Drive,Toronto,ON,M1R 1A6,Canada,43.7327123,-79.304711,343-112-2397,,demo@wpmaps.com,,,
World of Comfort Ltd,W056,2556 St. Clair Ave. West,Toronto,ON,M6N 1L7,Canada,43.6682181,-79.4879103,343-112-2398,(416) 977-1026,demo@wpmaps.com,,,
Xtra Mechanical Ltd.,X002,6793 Steeles Ave. W.,Toronto,ON,M9V 4R9,Canada,43.7562553,-79.6085794,343-112-2399,(416) 749-9872,demo@wpmaps.com,,,
Your Home Comfort Solutions Inc.,H178,205 Hallam St,Toronto,ON,M6H 1X6,Canada,43.666426,-79.434691,343-112-2400,,demo@wpmaps.com,,,
ZR  Mechanical,Z008,Unit 601 - 40 High Park Ave,Toronto,ON,M6P 2S1,Canada,43.654742,-79.4663168,343-112-2401,(416) 769-2601,demo@wpmaps.com,,,
1708674 Ontario Inc. o/a HVAC,O074,154 Medland St.,Toronto ,ON,M6P 2N5,Canada,43.6628594,-79.4660598,343-112-2402,,demo@wpmaps.com,,,
1831493 Ontario Inc.,G211,119-660 Eglinton Ave East # 347,Toronto ,ON,M4L 1G2,Canada,43.7116528,-79.3753722,343-112-2403,416-981-7299,demo@wpmaps.com,,,
2581928 Ontario Inc. o/a Tempasure Inc.,T246,Bldg E - 1115 Lodstar Road,Toronto ,ON,M3J 0H3,Canada,43.7593961,-79.4664668,343-112-2404,416-635-7222,demo@wpmaps.com,,,
Alania Heating Service,A358,1121 Steeles Ave West ,Toronto ,ON,M2R 3W7 ,Canada,43.7901031,-79.4496418,343-112-2405,,demo@wpmaps.com,,,
Azores Heating and Air,A499,227 Margueretta Street,Toronto ,ON,M6H 3S4,Canada,43.6559196,-79.438951,343-112-2406,,demo@wpmaps.com,,,
Barrett Architect Inc,B288,708 Gerrard Street East,Toronto ,ON,M4M 1Y3,Canada,43.6665166,-79.3484698,343-112-2407,416-469-8056,demo@wpmaps.com,,,
Direct Save Mechanical Inc,D396,223 Timberbank Blvd.,Toronto ,ON,M1W 2A7,Canada,43.7945491,-79.3069655,343-112-2408,,demo@wpmaps.com,,,
Direct Ventilation Inc.,D389,6 Haregate Court,Toronto ,ON,M9R 3H5,Canada,43.682915,-79.5558642,343-112-2409,,demo@wpmaps.com,,,
Eagle Air Force ,E179,Unit 6 - 131 Scarlet Rd. ,Toronto ,ON,M6M 4K6 ,Canada,43.6720426,-79.5035391,343-112-2410,,demo@wpmaps.com,,,
F. S. Heating,F121,109 Yatescastle Dr,Toronto ,ON,M3L 2L4,Canada,43.74525,-79.5088622,343-112-2411, 647-628-7331,demo@wpmaps.com,,,
NorthRock Inc. Mechanical & Electrical Services,N075,307 Bering Avenue,Toronto ,ON,M8Z 3A5,Canada,43.6376272,-79.5274412,343-112-2412,(416) 742-5770,demo@wpmaps.com,,,
Opus Architects Inc.,O075,19 Brittawy Court,Toronto ,ON,M9P 1R9,Canada,43.6932101,-79.5298709,343-112-2413,416-240-1202,demo@wpmaps.com,,,
Spectrum Mechanical (2009) Ltd.,S291,130 Milvan Drive ,Toronto ,ON,M9L 9Z1 ,Canada,43.7568348,-79.5628903,343-112-2414,,demo@wpmaps.com,,,
Thermal Mechanical Services,T250,Unit 2A39 - 4675 Streets Ave E.,Toronto ,ON,M1V 0B7,Canada,43.653094,-79.3804946,343-112-2415,,demo@wpmaps.com,,,
787088 Ontario Ltd o/a A&L Plumbing Heating,A367,"Box 326 - 5565, 5th Line",Tottenham,ON,L0G 1N0,Canada,44.0483209,-79.7409847,343-112-2416,(905) 936-6037,demo@wpmaps.com,,,
United Environments Canada Inc.,U046,RR3 - 7136 - 5th Line,Tottenham,ON,L0G 1W0,Canada,43.379422,-80.024723,343-112-2417,(905) 936-5814,demo@wpmaps.com,,,
1483652 Ontario Inc. ,B026,40 Gotha Street,Trenton,ON,K8V 6C9,Canada,44.1057277,-77.5881104,343-112-2418,(613) 394-4466,demo@wpmaps.com,,,
Dows Climatecare Limited,D361,63 Dufferin Ave,Trenton,ON,K8V 5C8,Canada,44.0887516,-77.5774691,343-112-2419,(613) 394-3666,demo@wpmaps.com,,,
High-Point Plumbing & Mechanical,H193,377 Boulton Road,Trenton,ON,K8V 5P7,Canada,44.078514,-77.646248,343-112-2420,(613) 392-7227,demo@wpmaps.com,,,
Upper Canada Custom Htg.,U021,4721 Highway 7 - Box 64596,Unionville,ON,L3R 0M9,Canada,43.8626421,-79.3012453,343-112-2421,(905) 947-4279,demo@wpmaps.com,,,
D.J. BOND,D234,557 Allbright Road,Uxbridge,ON,L9P 1R4,Canada,44.0297038,-79.1244561,343-112-2422,,demo@wpmaps.com,,,
E.G.S. Heating & Air Cond. Inc.,E085,7259 Concession 4,Uxbridge,ON,L9P 1R1,Canada,44.1002488,-79.1963143,343-112-2423,(905) 852-7685,demo@wpmaps.com,,,
Therwood Contracting Ltd,T112,8229 Concession 6,Uxbridge,ON,L9P 1R2,Canada,44.1314548,-79.1566323,343-112-2424,(905) 852-0468,demo@wpmaps.com,,,
Estrada Heating & Aircondition Serv.,E105,104 Pauline Crt.,Vanghan,ON,L4K 3G6,Canada,43.7968532,-79.4733987,343-112-2425,,demo@wpmaps.com,,,
1081716 Ontario Ltd,L105,16- 111A Zenway Blvd,Vaughan,ON,L4L 3H9,Canada,43.7770402,-79.625043,343-112-2426,,demo@wpmaps.com,,,
1369771 Ontario Inc. ,F127,130 Stephanie Blvd,Vaughan,ON,L4L 1A6,Canada,43.8735667,-79.5923101,343-112-2427,,demo@wpmaps.com,,,
1766464 Ontario Ltd ,C335,7250 Keele St #310,Vaughan,ON,L4K 1Z8,Canada,43.7869742,-79.4974547,343-112-2428,(855) 318-8737,demo@wpmaps.com,,,
22402062 Ontarion Ltd,P151,27 Roytec  Rd,Vaughan,ON,L4L 8E3,Canada,43.8029101,-79.5492378,343-112-2429,(905) 851-9097,demo@wpmaps.com,,,
9887440 Canada Inc. ,E175,12 Twin Hills Cres.,Vaughan,ON,L4H 0G5,Canada,43.8613457,-79.5568509,343-112-2430,,demo@wpmaps.com,,,
A P Heating & Technical Services Inc.,A316,72 Dinsdale Drive,Vaughan,ON,L4H 2M2,Canada,43.8305415,-79.5669729,343-112-2431,,demo@wpmaps.com,,,
Airquest Heating & Cooling Inc.,A445,8540 Keele St.,Vaughan,ON,L4K 2N0,Canada,43.8194369,-79.5057848,343-112-2432,,demo@wpmaps.com,,,
Cesmic Group Ltd.,C118,Unit 14 -  111 Zenway Blvd,Vaughan,ON,L4H 3H9,Canada,43.7766228,-79.627438,343-112-2433,(905) 850-1005,demo@wpmaps.com,,,
Christal Mechanical,C220,16-160 Cidermill Avenue,Vaughan,ON,L4K 4K5,Canada,43.8062271,-79.5337355,343-112-2434,(905) 761-8565,demo@wpmaps.com,,,
CJM Mechanical Ltd.,C369 ,Unit 14 - 291 Edgeley Blvd,Vaughan,ON,L4K 3Z4,Canada,43.8001153,-79.5332086,343-112-2435,905-532-0559,demo@wpmaps.com,,,
Coolmark Mechanical Ltd,C122,Unit 12 - 70 Silton Road,Vaughan,ON,L4L 8B9,Canada,43.8024972,-79.5462065,343-112-2436,(905) 265-9619,demo@wpmaps.com,,,
DNA Mechanical Inc.,D377,Suite 8 - 60 Marycroft Ave,Vaughan,ON,L4L 5Y5,Canada,43.7804281,-79.5651731,343-112-2437,,demo@wpmaps.com,,,
Empire Communities,E150,125 Villarboit Crescent,Vaughan,ON,L4K 4K2,Canada,43.8277517,-79.4955217,343-112-2438,(905) 307-8103,demo@wpmaps.com,,,
Energy Clean Home Services Inc.,E141,Unit 1D - 67 Rodinea Road,Vaughan,ON,L6A 1R3,Canada,43.8735034,-79.5090082,343-112-2439,,demo@wpmaps.com,,,
Green Authority Corp.,G201,349 Four Valley Drive,Vaughan,ON,L4K 5Z3,Canada,43.8200964,-79.5370291,343-112-2440,,demo@wpmaps.com,,,
Hercules Air Systems Inc.,H091,234 Morning Star Dr.,Vaughan,ON,L4L 6E9,Canada,43.790987,-79.6228168,343-112-2441,,demo@wpmaps.com,,,
Highview Mechanical Ltd.,H033-A,Unit 21 - 320 Hanlan Road ,Vaughan,ON,L4L 3T4,Canada,43.7710288,-79.5567,343-112-2442,(905) 265-0278,demo@wpmaps.com,,,
HVAC Mechanical Systems Inc.,H200,61 Glen Abbey Trail ,Vaughan,ON,L4H 3X7,Canada,43.831851,-79.644748,343-112-2443,,demo@wpmaps.com,,,
I Heat & Cool,I066,112 Snidercroft Road,Vaughan,ON,L4K 2K1,Canada,43.7893372,-79.5014085,343-112-2444, 416-824-3797,demo@wpmaps.com,,,
King Group Developments Inc.,K068,208 Centre St.,Vaughan,ON,L4J 1G6,Canada,43.8152475,-79.4318818,343-112-2445,,demo@wpmaps.com,,,
Lab Works International Inc.,L065,Unit 4 - 260 Edgeley Blvd.,Vaughan,ON,L4K 3Y4,Canada,43.7987174,-79.5340868,343-112-2446,(416) 977-5477,demo@wpmaps.com,,,
Maple Air Inc.,M180,7581 Jane St.,Vaughan,ON,L4K 1X3,Canada,43.7902678,-79.5226683,343-112-2447,(905) 532-0745,demo@wpmaps.com,,,
Merrit Building Solutions Inc.,M296,Unit 17 - 603 Millway Ave,Vaughan,ON,L4K 3V1,Canada,43.8097718,-79.5295143,343-112-2448,(905) 857-5380,demo@wpmaps.com,,,
Metalworks Corporation,M264,155 New Huntington Road,Vaughan,ON,L4H 3R6,Canada,43.7734028,-79.6427746,343-112-2449,(905) 265-9993,demo@wpmaps.com,,,
Observe Air Inc,O079,309 Discovery Trail,Vaughan,ON,L6A 3K4,Canada,43.8534453,-79.5406958,343-112-2450,,demo@wpmaps.com,,,
Opus Mechanical Services,O078,Unit 2 - 21 Alex  Avenue,Vaughan,ON,L4L 5X2,Canada,43.7819044,-79.5671485,343-112-2451,,demo@wpmaps.com,,,
Pinnacle Comfort Inc,P062-A,Unit 18 - 595 Cityview Boulevard,Vaughan,ON,L4H 3M7,Canada,43.8620977,-79.5546366,343-112-2452,,demo@wpmaps.com,,,
"Plan Group Inc.,",P002,2740 Steeles Ave West,Vaughan,ON,L4K 4T4,Canada,43.7794272,-79.5086931,343-112-2453,(416) 635-9764,demo@wpmaps.com,,,
"PMA HVAC Solutions Inc.,",P132,Unit 9 - 71 Strada Drive,Vaughan,ON,L4L 5V8,Canada,43.7797638,-79.5692117,343-112-2454,,demo@wpmaps.com,,,
PSK Mechanical,P090,596 Vellore Park Ave,Vaughan,ON,L4H 0G4,Canada,43.8610529,-79.5595318,343-112-2455,(905) 553-3820,demo@wpmaps.com,,,
Rack Air System Inc.,R256,20 Lina Marra Drive,Vaughan,ON,L4K 5E8,Canada,43.8343,-79.4835472,343-112-2456,416-298-6161,demo@wpmaps.com,,,
Ridge Mechanical Contractors Inc.,R067,Unit 27 - 100 Bass Pro Mills Dr,Vaughan,ON,L4K 5X1,Canada,43.8216682,-79.5344382,343-112-2457,(905) 760-1376,demo@wpmaps.com,,,
Tasa Air Inc.,T201,72 Baldry Ave,Vaughan,ON,L6A 4X9,Canada,43.8714791,-79.467159,343-112-2458,,demo@wpmaps.com,,,
Techaire Systems Canada Inc.,T047,RR3 - 7500 Highway 27,Vaughan,ON,L4H 0J2,Canada,43.7698195,-79.6220458,343-112-2459,(905) 790-0704,demo@wpmaps.com,,,
The HSE Group of Companies Inc o/a HSE Home Comfort,T260,Unit 201 - 203 -150 Rivermede Road,Vaughan,ON,L4K 3M8,Canada,43.8115485,-79.4871093,343-112-2460, (1888) 324-2305,demo@wpmaps.com,,,
Ther-Motion Mechanical,T195,94 Cappella Drive,Vaughan,ON,L4H 0X9,Canada,43.8343697,-79.576257,343-112-2461,,demo@wpmaps.com,,,
VCI Controls Inc.,V033,Unit D - 1 Royal Gate Blvd.,Vaughan,ON,L4L 8Z7,Canada,43.7678445,-79.6191535,343-112-2462,(905) 850-4474,demo@wpmaps.com,,,
Woodbridge Heating & Air Conditioning Ltd.,W022,285 Jevlan Drive,Vaughan,ON,L4L 8G6,Canada,43.8011478,-79.5476115,343-112-2463,(905) 851-9055,demo@wpmaps.com,,,
